datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/17/2024 3:00:00 AM,8/16/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4531.714,False
8/17/2024 4:00:00 AM,8/17/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,4265.744,False
8/17/2024 5:00:00 AM,8/17/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,4109.909,False
8/17/2024 6:00:00 AM,8/17/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3955.936,False
8/17/2024 7:00:00 AM,8/17/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3897.544,False
8/17/2024 8:00:00 AM,8/17/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3847.813,False
8/17/2024 9:00:00 AM,8/17/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3876.960,False
8/17/2024 10:00:00 AM,8/17/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3975.515,False
8/17/2024 11:00:00 AM,8/17/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4121.471,False
8/17/2024 12:00:00 PM,8/17/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4331.660,False
8/17/2024 1:00:00 PM,8/17/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4520.099,False
8/17/2024 2:00:00 PM,8/17/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4643.020,False
8/17/2024 3:00:00 PM,8/17/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4717.564,False
8/17/2024 4:00:00 PM,8/17/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4751.643,False
8/17/2024 5:00:00 PM,8/17/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4690.647,False
8/17/2024 6:00:00 PM,8/17/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4606.655,False
8/17/2024 7:00:00 PM,8/17/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4622.110,False
8/17/2024 8:00:00 PM,8/17/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4659.636,False
8/17/2024 9:00:00 PM,8/17/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4669.776,False
8/17/2024 10:00:00 PM,8/17/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4644.533,False
8/17/2024 11:00:00 PM,8/17/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4573.647,False
8/18/2024 12:00:00 AM,8/17/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4602.788,False
8/18/2024 1:00:00 AM,8/17/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4455.890,False
8/18/2024 2:00:00 AM,8/17/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4199.545,False
8/18/2024 3:00:00 AM,8/17/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4020.809,False
8/18/2024 4:00:00 AM,8/18/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3814.915,False
8/18/2024 5:00:00 AM,8/18/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3679.185,False
8/18/2024 6:00:00 AM,8/18/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3591.467,False
8/18/2024 7:00:00 AM,8/18/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3544.624,False
8/18/2024 8:00:00 AM,8/18/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3524.214,False
8/18/2024 9:00:00 AM,8/18/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3569.752,False
8/18/2024 10:00:00 AM,8/18/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3671.543,False
8/18/2024 11:00:00 AM,8/18/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3836.207,False
8/18/2024 12:00:00 PM,8/18/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4084.715,False
8/18/2024 1:00:00 PM,8/18/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4307.393,False
8/18/2024 2:00:00 PM,8/18/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4479.320,False
8/18/2024 3:00:00 PM,8/18/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4675.467,False
8/18/2024 4:00:00 PM,8/18/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4831.716,False
8/18/2024 5:00:00 PM,8/18/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4971.011,False
8/18/2024 6:00:00 PM,8/18/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,5080.918,False
8/18/2024 7:00:00 PM,8/18/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,5134.631,False
8/18/2024 8:00:00 PM,8/18/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5096.512,False
8/18/2024 9:00:00 PM,8/18/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5263.089,False
8/18/2024 10:00:00 PM,8/18/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,5144.983,False
8/18/2024 11:00:00 PM,8/18/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,5050.976,False
8/19/2024 12:00:00 AM,8/18/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4973.938,False
8/19/2024 1:00:00 AM,8/18/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4713.393,False
8/19/2024 2:00:00 AM,8/18/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4395.353,False
8/19/2024 3:00:00 AM,8/18/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4122.870,False
8/19/2024 4:00:00 AM,8/19/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3878.754,False
8/19/2024 5:00:00 AM,8/19/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3727.204,False
8/19/2024 6:00:00 AM,8/19/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3651.859,False
8/19/2024 7:00:00 AM,8/19/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3613.983,False
8/19/2024 8:00:00 AM,8/19/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3663.790,False
8/19/2024 9:00:00 AM,8/19/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3911.192,False
8/19/2024 10:00:00 AM,8/19/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4230.006,False
8/19/2024 11:00:00 AM,8/19/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4536.406,False
8/19/2024 12:00:00 PM,8/19/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4738.121,False
8/19/2024 1:00:00 PM,8/19/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,5002.013,False
8/19/2024 2:00:00 PM,8/19/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,5256.910,False
8/19/2024 3:00:00 PM,8/19/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,5371.891,False
8/19/2024 4:00:00 PM,8/19/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,5438.531,False
8/19/2024 5:00:00 PM,8/19/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,5578.993,False
8/19/2024 6:00:00 PM,8/19/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,5566.289,False
8/19/2024 7:00:00 PM,8/19/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,5473.755,False
8/19/2024 8:00:00 PM,8/19/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5463.331,False
8/19/2024 9:00:00 PM,8/19/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5431.461,False
8/19/2024 10:00:00 PM,8/19/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,5310.678,False
8/19/2024 11:00:00 PM,8/19/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,5116.837,False
8/20/2024 12:00:00 AM,8/19/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,5051.168,False
8/20/2024 1:00:00 AM,8/19/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4797.762,False
8/20/2024 2:00:00 AM,8/19/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4383.839,False
8/20/2024 3:00:00 AM,8/19/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4098.461,False
8/20/2024 4:00:00 AM,8/20/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3817.453,False
8/20/2024 5:00:00 AM,8/20/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3688.586,False
8/20/2024 6:00:00 AM,8/20/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3546.476,False
8/20/2024 7:00:00 AM,8/20/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3501.453,False
8/20/2024 8:00:00 AM,8/20/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3536.959,False
8/20/2024 9:00:00 AM,8/20/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3705.032,False
8/20/2024 10:00:00 AM,8/20/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3993.515,False
8/20/2024 11:00:00 AM,8/20/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4230.242,False
8/20/2024 12:00:00 PM,8/20/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4369.636,False
8/20/2024 1:00:00 PM,8/20/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4395.520,False
8/20/2024 2:00:00 PM,8/20/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4419.467,False
8/20/2024 3:00:00 PM,8/20/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4475.678,False
8/20/2024 4:00:00 PM,8/20/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4439.529,False
8/20/2024 5:00:00 PM,8/20/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4480.297,False
8/20/2024 6:00:00 PM,8/20/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4503.301,False
8/20/2024 7:00:00 PM,8/20/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4419.984,False
8/20/2024 8:00:00 PM,8/20/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4455.756,False
8/20/2024 9:00:00 PM,8/20/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4468.565,False
8/20/2024 10:00:00 PM,8/20/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4540.527,False
8/20/2024 11:00:00 PM,8/20/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4444.085,False
8/21/2024 12:00:00 AM,8/20/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4477.210,False
8/21/2024 1:00:00 AM,8/20/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4260.804,False
8/21/2024 2:00:00 AM,8/20/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3975.490,False
8/21/2024 3:00:00 AM,8/20/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3700.678,False
8/21/2024 4:00:00 AM,8/21/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3517.658,False
8/21/2024 5:00:00 AM,8/21/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3379.121,False
8/21/2024 6:00:00 AM,8/21/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3286.708,False
8/21/2024 7:00:00 AM,8/21/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3271.787,False
8/21/2024 8:00:00 AM,8/21/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3306.808,False
8/21/2024 9:00:00 AM,8/21/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3480.227,False
8/21/2024 10:00:00 AM,8/21/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3843.436,False
8/21/2024 11:00:00 AM,8/21/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4060.241,False
8/21/2024 12:00:00 PM,8/21/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4172.747,False
8/21/2024 1:00:00 PM,8/21/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4227.543,False
8/21/2024 2:00:00 PM,8/21/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4295.433,False
8/21/2024 3:00:00 PM,8/21/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4351.624,False
8/21/2024 4:00:00 PM,8/21/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4440.631,False
8/21/2024 5:00:00 PM,8/21/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4528.403,False
8/21/2024 6:00:00 PM,8/21/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4535.355,False
8/21/2024 7:00:00 PM,8/21/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4490.564,False
8/21/2024 8:00:00 PM,8/21/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4565.048,False
8/21/2024 9:00:00 PM,8/21/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4593.008,False
8/21/2024 10:00:00 PM,8/21/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4540.519,False
8/21/2024 11:00:00 PM,8/21/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4489.285,False
8/22/2024 12:00:00 AM,8/21/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4471.634,False
8/22/2024 1:00:00 AM,8/21/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4306.050,False
8/22/2024 2:00:00 AM,8/21/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4014.728,False
8/22/2024 3:00:00 AM,8/21/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3752.168,False
8/22/2024 4:00:00 AM,8/22/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3553.339,False
8/22/2024 5:00:00 AM,8/22/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3416.248,False
8/22/2024 6:00:00 AM,8/22/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3360.588,False
8/22/2024 7:00:00 AM,8/22/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3314.330,False
8/22/2024 8:00:00 AM,8/22/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3343.671,False
8/22/2024 9:00:00 AM,8/22/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3563.865,False
8/22/2024 10:00:00 AM,8/22/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3880.726,False
8/22/2024 11:00:00 AM,8/22/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4085.817,False
8/22/2024 12:00:00 PM,8/22/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4256.281,False
8/22/2024 1:00:00 PM,8/22/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4329.542,False
8/22/2024 2:00:00 PM,8/22/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4382.800,False
8/22/2024 3:00:00 PM,8/22/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4390.843,False
8/22/2024 4:00:00 PM,8/22/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4496.650,False
8/22/2024 5:00:00 PM,8/22/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4596.303,False
8/22/2024 6:00:00 PM,8/22/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4629.722,False
8/22/2024 7:00:00 PM,8/22/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4640.501,False
8/22/2024 8:00:00 PM,8/22/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4689.752,False
8/22/2024 9:00:00 PM,8/22/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4711.781,False
8/22/2024 10:00:00 PM,8/22/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4694.763,False
8/22/2024 11:00:00 PM,8/22/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4587.096,False
8/23/2024 12:00:00 AM,8/22/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4567.940,False
8/23/2024 1:00:00 AM,8/22/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4322.560,False
8/23/2024 2:00:00 AM,8/22/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4038.520,False
8/23/2024 3:00:00 AM,8/22/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3766.348,False
8/23/2024 4:00:00 AM,8/23/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3526.811,False
8/23/2024 5:00:00 AM,8/23/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3406.091,False
8/23/2024 6:00:00 AM,8/23/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3316.100,False
8/23/2024 7:00:00 AM,8/23/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3254.695,False
8/23/2024 8:00:00 AM,8/23/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3295.700,False
8/23/2024 9:00:00 AM,8/23/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3481.240,False
8/23/2024 10:00:00 AM,8/23/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3764.168,False
8/23/2024 11:00:00 AM,8/23/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4009.600,False
8/23/2024 12:00:00 PM,8/23/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4143.016,False
8/23/2024 1:00:00 PM,8/23/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4249.629,False
8/23/2024 2:00:00 PM,8/23/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4363.033,False
8/23/2024 3:00:00 PM,8/23/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4469.302,False
8/23/2024 4:00:00 PM,8/23/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4578.160,False
8/23/2024 5:00:00 PM,8/23/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4694.728,False
8/23/2024 6:00:00 PM,8/23/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4793.627,False
8/23/2024 7:00:00 PM,8/23/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4860.074,False
8/23/2024 8:00:00 PM,8/23/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4965.672,False
8/23/2024 9:00:00 PM,8/23/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5012.678,False
8/23/2024 10:00:00 PM,8/23/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4899.621,False
8/23/2024 11:00:00 PM,8/23/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4752.820,False
8/24/2024 12:00:00 AM,8/23/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4614.667,False
8/24/2024 1:00:00 AM,8/23/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4369.483,False
8/24/2024 2:00:00 AM,8/23/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4035.634,False
8/24/2024 3:00:00 AM,8/23/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3800.269,False
8/24/2024 4:00:00 AM,8/24/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3529.703,False
8/24/2024 5:00:00 AM,8/24/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3381.386,False
8/24/2024 6:00:00 AM,8/24/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3276.597,False
8/24/2024 7:00:00 AM,8/24/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3225.078,False
8/24/2024 8:00:00 AM,8/24/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3214.893,False
8/24/2024 9:00:00 AM,8/24/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3240.061,False
8/24/2024 10:00:00 AM,8/24/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3350.134,False
8/24/2024 11:00:00 AM,8/24/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3509.409,False
8/24/2024 12:00:00 PM,8/24/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3725.378,False
8/24/2024 1:00:00 PM,8/24/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3895.028,False
8/24/2024 2:00:00 PM,8/24/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4060.694,False
8/24/2024 3:00:00 PM,8/24/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4190.910,False
8/24/2024 4:00:00 PM,8/24/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4341.637,False
8/24/2024 5:00:00 PM,8/24/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4512.431,False
8/24/2024 6:00:00 PM,8/24/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4638.368,False
8/24/2024 7:00:00 PM,8/24/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4798.771,False
8/24/2024 8:00:00 PM,8/24/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4962.913,False
8/24/2024 9:00:00 PM,8/24/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5015.523,False
8/24/2024 10:00:00 PM,8/24/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4993.231,False
8/24/2024 11:00:00 PM,8/24/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4814.415,False
8/25/2024 12:00:00 AM,8/24/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4705.910,False
8/25/2024 1:00:00 AM,8/24/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4456.419,False
8/25/2024 2:00:00 AM,8/24/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4191.471,False
8/25/2024 3:00:00 AM,8/24/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3870.339,False
8/25/2024 4:00:00 AM,8/25/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3655.948,False
8/25/2024 5:00:00 AM,8/25/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3464.554,False
8/25/2024 6:00:00 AM,8/25/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3363.898,False
8/25/2024 7:00:00 AM,8/25/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3247.954,False
8/25/2024 8:00:00 AM,8/25/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3258.277,False
8/25/2024 9:00:00 AM,8/25/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3241.069,False
8/25/2024 10:00:00 AM,8/25/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3336.852,False
8/25/2024 11:00:00 AM,8/25/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3480.952,False
8/25/2024 12:00:00 PM,8/25/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3731.022,False
8/25/2024 1:00:00 PM,8/25/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3977.903,False
8/25/2024 2:00:00 PM,8/25/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4207.170,False
8/25/2024 3:00:00 PM,8/25/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4442.541,False
8/25/2024 4:00:00 PM,8/25/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4700.821,False
8/25/2024 5:00:00 PM,8/25/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4922.224,False
8/25/2024 6:00:00 PM,8/25/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,5080.017,False
8/25/2024 7:00:00 PM,8/25/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,5272.675,False
8/25/2024 8:00:00 PM,8/25/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5450.562,False
8/25/2024 9:00:00 PM,8/25/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5566.386,False
8/25/2024 10:00:00 PM,8/25/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,5521.670,False
8/25/2024 11:00:00 PM,8/25/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,5331.693,False
8/26/2024 12:00:00 AM,8/25/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,5204.067,False
8/26/2024 1:00:00 AM,8/25/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4878.248,False
8/26/2024 2:00:00 AM,8/25/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4493.841,False
8/26/2024 3:00:00 AM,8/25/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4166.110,False
8/26/2024 4:00:00 AM,8/26/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3908.459,False
8/26/2024 5:00:00 AM,8/26/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3749.980,False
8/26/2024 6:00:00 AM,8/26/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3612.164,False
8/26/2024 7:00:00 AM,8/26/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3559.599,False
8/26/2024 8:00:00 AM,8/26/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3602.803,False
8/26/2024 9:00:00 AM,8/26/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3830.155,False
8/26/2024 10:00:00 AM,8/26/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4185.260,False
8/26/2024 11:00:00 AM,8/26/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4470.837,False
8/26/2024 12:00:00 PM,8/26/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4685.950,False
8/26/2024 1:00:00 PM,8/26/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4882.995,False
8/26/2024 2:00:00 PM,8/26/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,5162.833,False
8/26/2024 3:00:00 PM,8/26/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,5429.700,False
8/26/2024 4:00:00 PM,8/26/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,5655.117,False
8/26/2024 5:00:00 PM,8/26/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,5838.726,False
8/26/2024 6:00:00 PM,8/26/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,5969.487,False
8/26/2024 7:00:00 PM,8/26/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,6051.623,False
8/26/2024 8:00:00 PM,8/26/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,6164.543,False
8/26/2024 9:00:00 PM,8/26/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,6194.555,False
8/26/2024 10:00:00 PM,8/26/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,6116.681,False
8/26/2024 11:00:00 PM,8/26/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,5856.591,False
8/27/2024 12:00:00 AM,8/26/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,5682.962,False
8/27/2024 1:00:00 AM,8/26/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,5281.467,False
8/27/2024 2:00:00 AM,8/26/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4764.045,False
8/27/2024 3:00:00 AM,8/26/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,4421.259,False
8/27/2024 4:00:00 AM,8/27/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,4088.858,False
8/27/2024 5:00:00 AM,8/27/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3905.163,False
8/27/2024 6:00:00 AM,8/27/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3786.853,False
