datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
10/3/2024 6:00:00 PM,10/3/2024 2:00:00 PM,MIDATL,0.162
10/3/2024 5:00:00 PM,10/3/2024 1:00:00 PM,MIDATL,-0.531
10/3/2024 4:00:00 PM,10/3/2024 12:00:00 PM,MIDATL,0.069
10/3/2024 3:00:00 PM,10/3/2024 11:00:00 AM,MIDATL,6.308
10/3/2024 2:00:00 PM,10/3/2024 10:00:00 AM,MIDATL,9.877
10/3/2024 1:00:00 PM,10/3/2024 9:00:00 AM,MIDATL,25.526
10/3/2024 12:00:00 PM,10/3/2024 8:00:00 AM,MIDATL,40.542
10/3/2024 11:00:00 AM,10/3/2024 7:00:00 AM,MIDATL,37.157
10/3/2024 10:00:00 AM,10/3/2024 6:00:00 AM,MIDATL,40.416
10/3/2024 9:00:00 AM,10/3/2024 5:00:00 AM,MIDATL,33.084
10/3/2024 8:00:00 AM,10/3/2024 4:00:00 AM,MIDATL,17.013
10/3/2024 7:00:00 AM,10/3/2024 3:00:00 AM,MIDATL,3.172
10/3/2024 6:00:00 AM,10/3/2024 2:00:00 AM,MIDATL,-1.673
10/3/2024 5:00:00 AM,10/3/2024 1:00:00 AM,MIDATL,-0.790
10/3/2024 4:00:00 AM,10/3/2024 12:00:00 AM,MIDATL,-0.677
10/3/2024 3:00:00 AM,10/2/2024 11:00:00 PM,MIDATL,-3.279
10/3/2024 2:00:00 AM,10/2/2024 10:00:00 PM,MIDATL,-1.080
10/3/2024 1:00:00 AM,10/2/2024 9:00:00 PM,MIDATL,10.630
10/3/2024 12:00:00 AM,10/2/2024 8:00:00 PM,MIDATL,2.619
10/2/2024 11:00:00 PM,10/2/2024 7:00:00 PM,MIDATL,9.540
10/2/2024 10:00:00 PM,10/2/2024 6:00:00 PM,MIDATL,39.718
10/2/2024 9:00:00 PM,10/2/2024 5:00:00 PM,MIDATL,79.235
10/2/2024 8:00:00 PM,10/2/2024 4:00:00 PM,MIDATL,129.311
10/2/2024 7:00:00 PM,10/2/2024 3:00:00 PM,MIDATL,139.706
10/2/2024 6:00:00 PM,10/2/2024 2:00:00 PM,MIDATL,87.662
10/2/2024 5:00:00 PM,10/2/2024 1:00:00 PM,MIDATL,84.793
10/2/2024 4:00:00 PM,10/2/2024 12:00:00 PM,MIDATL,71.568
10/2/2024 3:00:00 PM,10/2/2024 11:00:00 AM,MIDATL,63.705
10/2/2024 2:00:00 PM,10/2/2024 10:00:00 AM,MIDATL,89.201
10/2/2024 1:00:00 PM,10/2/2024 9:00:00 AM,MIDATL,84.368
10/2/2024 12:00:00 PM,10/2/2024 8:00:00 AM,MIDATL,114.327
10/2/2024 11:00:00 AM,10/2/2024 7:00:00 AM,MIDATL,125.182
10/2/2024 10:00:00 AM,10/2/2024 6:00:00 AM,MIDATL,139.359
10/2/2024 9:00:00 AM,10/2/2024 5:00:00 AM,MIDATL,153.711
10/2/2024 8:00:00 AM,10/2/2024 4:00:00 AM,MIDATL,157.645
10/2/2024 7:00:00 AM,10/2/2024 3:00:00 AM,MIDATL,163.261
10/2/2024 6:00:00 AM,10/2/2024 2:00:00 AM,MIDATL,186.136
10/2/2024 5:00:00 AM,10/2/2024 1:00:00 AM,MIDATL,234.704
10/2/2024 4:00:00 AM,10/2/2024 12:00:00 AM,MIDATL,272.493
10/2/2024 3:00:00 AM,10/1/2024 11:00:00 PM,MIDATL,257.606
10/2/2024 2:00:00 AM,10/1/2024 10:00:00 PM,MIDATL,248.822
10/2/2024 1:00:00 AM,10/1/2024 9:00:00 PM,MIDATL,238.214
10/2/2024 12:00:00 AM,10/1/2024 8:00:00 PM,MIDATL,178.389
10/1/2024 11:00:00 PM,10/1/2024 7:00:00 PM,MIDATL,174.710
